Outcome,Amount,MonthlyCost,FirstCash,CreditScore,LoanProduct,LoanType
O_Cancelled,17500.0,220.0,0.0,0,Car,Limit raise
O_Cancelled,5000.0,431.92,5000.0,0,Car,New credit
O_Accepted,25500.0,375.0,7500.0,0,Car,Limit raise
O_Accepted,10000.0,100.0,0.0,0,Car,Limit raise
O_Cancelled,50000.0,500.0,0.0,0,Home improvement,New credit
O_Accepted,6000.0,180.0,6000.0,983,Car,New credit
O_Accepted,15000.0,250.0,5000.0,1013,Car,New credit
O_Accepted,15000.0,150.0,5000.0,0,Home improvement,Limit raise
O_Accepted,10000.0,114.23,10000.0,773,Unknown,New credit
O_Cancelled,6000.0,100.0,0.0,0,Extra spending limit,Limit raise
O_Cancelled,38500.0,700.58,0.0,0,Existing loan takeover,New credit
O_Accepted,5000.0,135.0,2600.0,923,Existing loan takeover,New credit
O_Accepted,6000.0,151.13,6000.0,650,Car,New credit
O_Cancelled,30000.0,478.95,30000.0,0,Remaining debt home,New credit
O_Accepted,7000.0,150.0,0.0,1028,Existing loan takeover,New credit
O_Accepted,15000.0,500.0,10000.0,953,Home improvement,New credit
O_Accepted,5000.0,200.0,0.0,1082,Car,New credit
O_Accepted,10000.0,175.0,0.0,783,Existing loan takeover,New credit
O_Cancelled,11500.0,115.0,0.0,0,Unknown,New credit
O_Accepted,21000.0,210.0,0.0,843,Unknown,New credit
O_Accepted,5000.0,98.28,5000.0,979,Existing loan takeover,New credit
O_Accepted,5000.0,98.28,5000.0,876,Home improvement,New credit
O_Accepted,25000.0,300.0,0.0,0,Home improvement,Limit raise
O_Cancelled,5000.0,98.28,5000.0,0,Car,New credit
O_Cancelled,5000.0,250.0,0.0,0,Unknown,New credit
O_Cancelled,33500.0,335.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,50000.0,522.97,14000.0,0,Home improvement,New credit
O_Cancelled,42000.0,420.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,42000.0,439.29,23919.0,0,Existing loan takeover,New credit
O_Accepted,8000.0,91.62,8000.0,1039,Not speficied,New credit
O_Cancelled,12000.0,281.47,12000.0,0,Car,New credit
O_Refused,5000.0,98.28,5000.0,0,Car,New credit
O_Accepted,29000.0,303.32,4721.93,862,Home improvement,New credit
O_Cancelled,15000.0,150.0,0.0,0,"Other, see explanation",New credit
O_Cancelled,5000.0,200.0,0.0,0,Home improvement,New credit
O_Refused,5000.0,150.0,0.0,0,Home improvement,New credit
O_Accepted,40000.0,400.0,10000.0,822,Home improvement,Limit raise
O_Accepted,19000.0,201.38,369.0,895,Unknown,New credit
O_Refused,15000.0,158.98,15000.0,0,Unknown,New credit
O_Accepted,12500.0,350.0,0.0,844,Existing loan takeover,New credit
O_Cancelled,12500.0,150.0,0.0,0,Caravan / Camper,New credit
O_Refused,7250.0,300.0,0.0,0,Car,New credit
O_Accepted,10000.0,150.0,10000.0,1088,Car,New credit
O_Accepted,15000.0,158.98,12550.0,892,Car,New credit
O_Refused,6500.0,150.0,1000.0,0,Existing loan takeover,New credit
O_Cancelled,10000.0,110.7,5151.28,0,"Other, see explanation",New credit
O_Cancelled,21500.0,227.88,0.0,0,Remaining debt home,New credit
O_Cancelled,15000.0,150.0,0.0,0,Car,New credit
O_Accepted,10000.0,100.0,5000.0,1064,Car,New credit
O_Cancelled,36000.0,655.09,36000.0,0,Car,New credit
O_Accepted,25000.0,250.0,17500.0,0,Home improvement,Limit raise
O_Accepted,10000.0,200.0,200.0,741,Home improvement,New credit
O_Accepted,40000.0,450.0,1000.0,967,Home improvement,Limit raise
O_Cancelled,7500.0,100.0,0.0,0,"Other, see explanation",New credit
O_Cancelled,9000.0,200.0,0.0,0,Car,New credit
O_Cancelled,9000.0,199.86,9000.0,0,Car,New credit
O_Refused,15000.0,150.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,5000.0,50.0,0.0,0,Unknown,New credit
O_Cancelled,5000.0,200.0,0.0,0,Extra spending limit,New credit
O_Accepted,26000.0,271.94,5040.0,721,Unknown,New credit
O_Accepted,50000.0,522.97,20864.0,939,Car,New credit
O_Cancelled,7500.0,200.0,0.0,0,Car,New credit
O_Cancelled,7000.0,195.73,7000.0,0,Car,New credit
O_Cancelled,5000.0,50.0,5000.0,0,"Other, see explanation",New credit
O_Accepted,6500.0,121.04,5847.0,781,"Other, see explanation",New credit
O_Cancelled,12000.0,150.0,0.0,0,Car,Limit raise
O_Cancelled,8300.0,152.58,5000.0,0,Home improvement,New credit
O_Accepted,12000.0,150.0,0.0,696,Car,Limit raise
O_Accepted,15000.0,500.0,0.0,0,Extra spending limit,Limit raise
O_Refused,37000.0,370.0,0.0,0,"Other, see explanation",New credit
O_Refused,37000.0,386.99,37000.0,0,"Other, see explanation",New credit
O_Cancelled,29500.0,450.0,1500.0,0,Unknown,New credit
O_Accepted,29500.0,450.0,1395.61,829,Unknown,New credit
O_Cancelled,33000.0,345.16,22225.0,0,Home improvement,New credit
O_Cancelled,7500.0,85.89,7500.0,0,Home improvement,New credit
O_Accepted,10000.0,110.7,4030.0,794,Unknown,New credit
O_Accepted,15000.0,150.0,1500.0,819,Unknown,Limit raise
O_Accepted,10000.0,500.0,0.0,1070,Car,New credit
O_Cancelled,5000.0,153.68,5000.0,0,"Other, see explanation",New credit
O_Accepted,10000.0,118.09,2315.0,853,"Other, see explanation",New credit
O_Refused,12500.0,222.45,2555.0,0,Unknown,New credit
O_Accepted,8000.0,250.0,8000.0,953,Car,New credit
O_Accepted,5000.0,55.0,0.0,787,"Other, see explanation",New credit
O_Accepted,20000.0,300.0,15000.0,884,"Other, see explanation",New credit
O_Accepted,12000.0,132.84,12000.0,1030,Home improvement,New credit
O_Accepted,44500.0,445.0,0.0,862,Existing loan takeover,New credit
O_Accepted,15000.0,150.0,0.0,0,Unknown,Limit raise
O_Cancelled,30500.0,319.01,30500.0,0,Home improvement,New credit
O_Refused,5000.0,223.16,5000.0,0,Car,New credit
O_Accepted,21000.0,220.0,16000.0,0,Car,Limit raise
O_Cancelled,19000.0,305.86,1886.0,0,Unknown,New credit
O_Cancelled,29600.0,800.0,0.0,0,Remaining debt home,New credit
O_Accepted,25000.0,250.0,0.0,994,Caravan / Camper,New credit
O_Accepted,10000.0,550.0,0.0,1000,Car,New credit
O_Cancelled,15000.0,241.47,15000.0,0,Home improvement,New credit
O_Refused,10000.0,127.01,7747.0,0,Unknown,New credit
O_Accepted,18000.0,250.0,3000.0,870,Unknown,New credit
O_Cancelled,29000.0,580.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,11700.0,129.52,3021.0,0,Car,New credit
O_Accepted,10000.0,303.93,10000.0,1051,Car,New credit
O_Cancelled,6300.0,85.0,0.0,0,Car,New credit
O_Accepted,12500.0,293.2,12500.0,792,Car,New credit
O_Accepted,12000.0,171.65,4023.0,943,Car,New credit
O_Accepted,10000.0,198.75,10000.0,724,"Other, see explanation",New credit
O_Cancelled,18500.0,500.0,0.0,0,Car,New credit
O_Accepted,8500.0,85.0,2500.0,0,Unknown,Limit raise
O_Cancelled,17000.0,250.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,30000.0,313.78,30000.0,0,Home improvement,New credit
O_Cancelled,30000.0,396.14,30000.0,0,Home improvement,New credit
O_Accepted,30000.0,300.0,0.0,887,Existing loan takeover,New credit
O_Cancelled,15000.0,150.0,15000.0,0,Car,New credit
O_Cancelled,6000.0,120.0,0.0,0,Extra spending limit,New credit
O_Refused,5000.0,50.0,500.0,0,"Other, see explanation",New credit
O_Cancelled,35000.0,500.0,0.0,0,Existing loan takeover,Limit raise
O_Accepted,23000.0,250.0,0.0,867,Existing loan takeover,New credit
O_Accepted,5000.0,150.0,5000.0,817,Car,New credit
O_Refused,16000.0,250.0,4706.49,0,Existing loan takeover,New credit
O_Accepted,9500.0,100.0,1031.0,788,Existing loan takeover,New credit
O_Cancelled,9500.0,108.8,1068.0,0,Existing loan takeover,New credit
O_Cancelled,23000.0,243.78,21500.0,0,Car,New credit
O_Cancelled,15000.0,150.0,0.0,0,Tax payments,New credit
O_Accepted,30000.0,300.0,10000.0,0,Unknown,Limit raise
O_Refused,5000.0,200.0,0.0,0,Car,New credit
O_Accepted,27450.0,438.24,4030.0,955,Car,New credit
O_Cancelled,12000.0,249.74,12000.0,0,Car,New credit
O_Cancelled,20000.0,248.85,20000.0,0,Home improvement,New credit
O_Accepted,26400.0,295.83,119.0,848,Existing loan takeover,New credit
O_Cancelled,15000.0,282.96,273.0,0,Existing loan takeover,New credit
O_Cancelled,46000.0,861.72,46000.0,0,Existing loan takeover,New credit
O_Cancelled,15000.0,282.96,273.0,0,Existing loan takeover,New credit
O_Cancelled,46000.0,861.72,46000.0,0,Existing loan takeover,New credit
O_Accepted,15000.0,225.0,0.0,890,Existing loan takeover,New credit
O_Accepted,16000.0,300.0,0.0,839,Car,New credit
O_Accepted,15000.0,609.83,15000.0,713,Home improvement,New credit
O_Cancelled,25000.0,261.48,9055.91,0,Existing loan takeover,New credit
O_Refused,20000.0,211.98,14200.0,0,Home improvement,New credit
O_Accepted,10000.0,100.0,0.0,904,"Other, see explanation",New credit
O_Accepted,15700.0,252.73,3726.0,834,Car,New credit
O_Cancelled,5000.0,98.28,5000.0,0,Car,New credit
O_Refused,25000.0,250.0,0.0,0,Home improvement,New credit
O_Cancelled,10000.0,200.0,0.0,0,Car,New credit
O_Accepted,29000.0,303.32,0.0,811,Remaining debt home,New credit
O_Accepted,25000.0,250.0,0.0,0,Car,Limit raise
O_Cancelled,26500.0,265.0,0.0,0,Car,New credit
O_Cancelled,26500.0,277.17,26500.0,0,Car,New credit
O_Accepted,35000.0,366.08,35000.0,806,Home improvement,New credit
O_Cancelled,11500.0,200.0,0.0,0,Car,New credit
O_Cancelled,11500.0,202.07,11500.0,0,Car,New credit
O_Cancelled,6000.0,119.62,6000.0,0,Car,New credit
O_Cancelled,15000.0,150.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,15000.0,158.98,12000.0,0,Existing loan takeover,New credit
O_Cancelled,7500.0,101.1,0.0,0,Existing loan takeover,New credit
O_Refused,5000.0,75.0,0.0,0,Home improvement,New credit
O_Cancelled,15000.0,225.54,869.0,0,Existing loan takeover,New credit
O_Accepted,15000.0,225.0,0.0,965,Existing loan takeover,New credit
O_Accepted,5000.0,153.68,5000.0,727,Car,New credit
O_Accepted,25000.0,250.0,0.0,0,Car,Limit raise
O_Cancelled,26000.0,300.0,0.0,0,Car,Limit raise
O_Refused,45000.0,470.67,45000.0,0,Home improvement,New credit
O_Cancelled,20000.0,300.0,0.0,0,Not speficied,New credit
O_Accepted,10000.0,150.0,0.0,797,Home improvement,New credit
O_Cancelled,35000.0,366.08,0.0,0,Existing loan takeover,New credit
O_Cancelled,18000.0,349.87,10326.0,0,Car,New credit
O_Refused,10000.0,200.0,10000.0,0,Car,New credit
O_Cancelled,5000.0,100.0,0.0,0,Extra spending limit,New credit
O_Accepted,40000.0,400.0,10000.0,950,Unknown,Limit raise
O_Accepted,6000.0,121.36,6000.0,986,Car,New credit
O_Refused,35000.0,366.08,31100.0,0,"Other, see explanation",New credit
O_Cancelled,6000.0,121.0,6000.0,0,Car,New credit
O_Accepted,5000.0,99.68,5000.0,1076,Car,New credit
O_Cancelled,15000.0,225.54,15000.0,0,Car,New credit
O_Accepted,22000.0,354.15,14326.0,928,Car,New credit
O_Accepted,50000.0,500.0,10000.0,0,Home improvement,Limit raise
O_Accepted,29000.0,435.0,3300.0,0,Home improvement,Limit raise
O_Accepted,19500.0,292.0,19500.0,886,"Other, see explanation",New credit
O_Cancelled,5000.0,50.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,40000.0,600.0,0.0,0,Home improvement,New credit
O_Refused,20000.0,300.0,0.0,0,Car,New credit
O_Accepted,10000.0,100.0,5000.0,1007,Home improvement,New credit
O_Accepted,7500.0,149.52,7500.0,848,Home improvement,New credit
O_Refused,35000.0,499.82,20000.0,0,Existing loan takeover,New credit
O_Accepted,15000.0,300.0,8000.0,922,Car,New credit
O_Accepted,7000.0,166.62,7000.0,1036,Car,New credit
O_Cancelled,16000.0,169.58,16000.0,0,Home improvement,New credit
O_Cancelled,15000.0,389.94,15000.0,0,Home improvement,New credit
O_Cancelled,7100.0,100.55,0.0,0,Existing loan takeover,New credit
O_Accepted,15000.0,150.0,5000.0,1000,"Other, see explanation",New credit
O_Cancelled,25000.0,261.48,25000.0,0,Car,New credit
O_Cancelled,25000.0,260.0,0.0,0,Car,New credit
O_Cancelled,15500.0,489.78,0.0,0,Existing loan takeover,New credit
O_Accepted,6500.0,65.0,500.0,943,Extra spending limit,Limit raise
O_Accepted,27500.0,400.0,1000.0,765,Existing loan takeover,Limit raise
O_Accepted,7000.0,70.0,4500.0,875,Car,New credit
O_Accepted,42500.0,425.0,5000.0,0,Home improvement,Limit raise
O_Accepted,25000.0,250.0,0.0,0,Home improvement,Limit raise
O_Cancelled,10000.0,248.42,10000.0,0,Home improvement,New credit
O_Accepted,35000.0,600.0,24000.0,0,Caravan / Camper,Limit raise
O_Accepted,8800.0,202.16,5035.0,728,Car,New credit
O_Cancelled,5000.0,146.38,5000.0,0,"Other, see explanation",New credit
O_Cancelled,44000.0,800.66,44000.0,0,Home improvement,New credit
O_Cancelled,10000.0,396.57,10000.0,0,Home improvement,New credit
O_Cancelled,10000.0,214.95,5000.0,0,Home improvement,New credit
O_Accepted,10000.0,214.95,5769.9,890,Home improvement,New credit
O_Accepted,15000.0,300.0,0.0,738,Car,New credit
O_Refused,5500.0,101.11,5500.0,0,Car,New credit
O_Cancelled,20000.0,211.98,20000.0,0,Home improvement,New credit
O_Cancelled,5000.0,200.0,0.0,0,Car,New credit
O_Accepted,5000.0,199.99,5000.0,1010,Car,New credit
O_Accepted,29000.0,290.0,0.0,983,Existing loan takeover,New credit
O_Cancelled,30000.0,313.78,30000.0,0,Remaining debt home,New credit
O_Cancelled,6900.0,158.51,0.0,0,Car,New credit
O_Refused,20300.0,250.0,20000.0,0,Car,New credit
O_Cancelled,19700.0,200.0,1000.0,0,"Other, see explanation",New credit
O_Cancelled,18000.0,199.91,16100.0,0,Car,New credit
O_Cancelled,19100.0,202.44,53.64,0,Unknown,New credit
O_Accepted,5000.0,99.68,5000.0,858,Tax payments,New credit
O_Accepted,8000.0,100.0,4500.0,921,Existing loan takeover,New credit
O_Refused,7000.0,215.15,7000.0,0,Car,New credit
O_Cancelled,10000.0,226.24,10000.0,0,Car,New credit
O_Refused,20000.0,200.0,0.0,0,Home improvement,New credit
O_Accepted,20000.0,200.0,0.0,901,Home improvement,New credit
O_Accepted,25000.0,250.0,50.0,888,Home improvement,Limit raise
O_Accepted,34000.0,500.0,0.0,0,Unknown,Limit raise
O_Accepted,28000.0,500.0,0.0,926,Home improvement,New credit
O_Cancelled,7000.0,70.0,0.0,0,Boat,Limit raise
O_Accepted,5000.0,100.0,5000.0,910,Home improvement,New credit
O_Cancelled,5000.0,101.13,5000.0,0,Home improvement,New credit
O_Accepted,12500.0,150.0,0.0,0,Car,Limit raise
O_Accepted,24500.0,350.0,0.0,805,Remaining debt home,New credit
O_Cancelled,25000.0,300.0,0.0,0,Extra spending limit,New credit
O_Cancelled,40000.0,400.0,0.0,0,Home improvement,New credit
O_Cancelled,46000.0,575.76,46000.0,0,Home improvement,New credit
O_Cancelled,7000.0,200.0,0.0,0,Existing loan takeover,New credit
O_Accepted,5000.0,80.0,0.0,854,Home improvement,New credit
O_Accepted,30000.0,313.78,10000.0,763,Existing loan takeover,New credit
O_Accepted,15500.0,292.39,15500.0,985,Car,New credit
O_Cancelled,6500.0,127.76,6500.0,0,Car,New credit
O_Accepted,8000.0,201.51,8000.0,792,Home improvement,New credit
O_Cancelled,6000.0,200.0,0.0,0,Tax payments,New credit
O_Cancelled,6000.0,200.0,0.0,0,Tax payments,New credit
O_Cancelled,50000.0,522.97,21382.0,0,"Other, see explanation",New credit
O_Cancelled,15000.0,158.98,15000.0,0,Car,New credit
O_Accepted,23000.0,230.0,0.0,698,Extra spending limit,New credit
O_Accepted,25000.0,261.48,25000.0,878,Unknown,New credit
O_Accepted,17500.0,281.71,17500.0,907,Car,New credit
O_Accepted,10000.0,100.0,0.0,1017,Car,New credit
O_Accepted,50000.0,996.03,50000.0,860,Home improvement,New credit
O_Accepted,7000.0,300.0,0.0,1010,Home improvement,New credit
O_Cancelled,50000.0,1000.0,0.0,0,Home improvement,New credit
O_Cancelled,25000.0,300.0,0.0,0,Extra spending limit,New credit
O_Cancelled,5000.0,100.0,0.0,0,Unknown,New credit
O_Cancelled,10000.0,359.5,10000.0,0,Car,New credit
O_Cancelled,8000.0,100.0,0.0,0,Car,New credit
O_Accepted,22000.0,275.0,6000.0,0,"Other, see explanation",Limit raise
O_Accepted,25000.0,330.12,25000.0,827,Car,New credit
O_Cancelled,15000.0,150.0,5000.0,0,Home improvement,Limit raise
O_Accepted,5000.0,153.68,5000.0,1133,Car,New credit
O_Refused,11000.0,110.0,0.0,0,Unknown,Limit raise
O_Cancelled,10000.0,100.0,0.0,0,Extra spending limit,New credit
O_Accepted,16000.0,240.57,45.63,745,Existing loan takeover,New credit
O_Accepted,10000.0,100.0,7500.0,848,Unknown,New credit
O_Cancelled,15000.0,150.0,0.0,0,Unknown,New credit
O_Cancelled,33000.0,345.16,33000.0,0,Unknown,New credit
O_Accepted,5000.0,100.0,4000.0,932,Existing loan takeover,New credit
O_Refused,41640.0,417.0,0.0,0,Existing loan takeover,Limit raise
O_Accepted,20000.0,400.0,0.0,877,Existing loan takeover,New credit
O_Refused,20000.0,377.28,13361.48,0,"Other, see explanation",New credit
O_Cancelled,7500.0,75.0,0.0,0,Existing loan takeover,New credit
O_Cancelled,35000.0,350.0,0.0,0,Home improvement,New credit
O_Accepted,5500.0,245.48,5500.0,886,Car,New credit
O_Accepted,5000.0,100.0,0.0,1136,Car,New credit
O_Cancelled,10300.0,135.04,10300.0,0,"Other, see explanation",New credit
O_Accepted,25000.0,261.48,25000.0,905,Home improvement,New credit
O_Accepted,9500.0,979.38,9500.0,866,Unknown,New credit
O_Accepted,20000.0,300.0,0.0,754,"Other, see explanation",New credit
O_Cancelled,15000.0,300.0,0.0,0,Car,New credit
O_Accepted,20000.0,300.0,0.0,872,Unknown,New credit
O_Accepted,10000.0,200.0,0.0,1011,Caravan / Camper,New credit
O_Cancelled,8000.0,152.97,8000.0,0,"Other, see explanation",New credit
O_Cancelled,25000.0,300.0,0.0,0,Extra spending limit,New credit
O_Refused,10000.0,303.93,1915.0,0,Existing loan takeover,New credit
O_Accepted,8000.0,150.0,0.0,0,Car,Limit raise
O_Cancelled,15500.0,174.58,11118.0,0,Home improvement,New credit
O_Cancelled,35000.0,366.08,5447.0,0,Unknown,New credit
O_Accepted,16000.0,160.0,12000.0,683,Car,New credit
O_Cancelled,6000.0,248.54,6000.0,0,Home improvement,New credit
O_Refused,5000.0,91.91,5000.0,0,Home improvement,New credit
O_Accepted,9000.0,276.62,2564.0,689,Car,New credit
O_Accepted,35000.0,350.0,15000.0,1001,"Other, see explanation",New credit
O_Cancelled,11000.0,110.0,0.0,0,Caravan / Camper,New credit
O_Cancelled,5000.0,153.68,5000.0,0,Car,New credit
O_Accepted,45000.0,470.67,45000.0,918,Boat,New credit
O_Accepted,5000.0,98.28,5000.0,1065,Car,New credit
O_Cancelled,25000.0,250.0,0.0,0,Home improvement,New credit
O_Cancelled,15000.0,150.0,0.0,0,Home improvement,New credit
O_Accepted,8000.0,190.42,8000.0,1029,Car,New credit
O_Cancelled,5000.0,98.28,0.0,0,Existing loan takeover,New credit
O_Refused,15000.0,150.0,0.0,0,Car,New credit
O_Accepted,10000.0,150.0,2700.0,0,Extra spending limit,Limit raise
O_Accepted,7500.0,150.0,0.0,769,Existing loan takeover,New credit
O_Cancelled,25000.0,261.48,25000.0,0,Home improvement,New credit
O_Accepted,6000.0,200.0,0.0,1059,Home improvement,New credit
O_Cancelled,15000.0,158.98,4524.0,0,Tax payments,New credit
O_Cancelled,13700.0,150.0,0.0,0,"Other, see explanation",New credit
O_Accepted,50000.0,500.0,0.0,930,Existing loan takeover,New credit
O_Accepted,16500.0,300.0,0.0,0,Car,Limit raise
O_Accepted,5500.0,150.44,5500.0,1050,Car,New credit
O_Cancelled,5000.0,223.16,5000.0,0,Car,New credit
O_Accepted,15000.0,150.0,3000.0,950,Car,New credit
O_Accepted,10000.0,100.0,5000.0,796,Home improvement,New credit
O_Refused,9900.0,194.59,9900.0,0,Home improvement,New credit
O_Cancelled,47000.0,491.59,47000.0,0,"Other, see explanation",New credit
O_Cancelled,47000.0,500.0,0.0,0,"Other, see explanation",New credit
O_Accepted,15000.0,500.0,2000.0,934,Existing loan takeover,New credit
O_Cancelled,10000.0,200.0,0.0,0,"Other, see explanation",New credit
O_Accepted,15000.0,300.0,0.0,834,"Other, see explanation",New credit
O_Cancelled,12500.0,241.29,9255.4,0,Car,New credit
O_Accepted,16500.0,250.0,16500.0,935,Car,New credit
O_Cancelled,22000.0,233.18,22000.0,0,Home improvement,New credit
O_Accepted,6000.0,184.42,6000.0,965,Car,New credit
O_Accepted,5000.0,100.0,0.0,811,Car,New credit
O_Cancelled,20000.0,519.92,5000.0,0,Existing loan takeover,New credit
O_Cancelled,25000.0,261.48,25000.0,0,Home improvement,New credit
O_Refused,18200.0,400.0,0.0,0,Car,New credit
O_Refused,5000.0,119.02,5000.0,0,Car,New credit
O_Cancelled,5900.0,244.4,5900.0,0,Home improvement,New credit
O_Accepted,5900.0,250.0,0.0,889,Home improvement,New credit
O_Accepted,15000.0,300.0,0.0,900,Home improvement,New credit
O_Cancelled,5000.0,57.26,5000.0,0,Home improvement,New credit
O_Accepted,13600.0,200.0,0.0,812,Existing loan takeover,New credit
O_Refused,15500.0,250.0,15500.0,0,Not speficied,New credit
O_Refused,15500.0,252.53,15500.0,0,Not speficied,New credit
O_Cancelled,25000.0,261.48,25000.0,0,Home improvement,New credit
O_Accepted,6000.0,100.0,6000.0,1124,Car,New credit
O_Accepted,8000.0,159.49,8000.0,1020,Car,New credit
O_Accepted,35000.0,366.08,35000.0,796,Home improvement,New credit
O_Cancelled,12500.0,277.91,12500.0,0,Existing loan takeover,New credit
O_Accepted,30000.0,561.99,30000.0,949,"Other, see explanation",New credit
O_Accepted,7600.0,200.0,0.0,1085,Existing loan takeover,New credit
